ref_chrom	ref_start	ref_end	ref_contig	ref_length	mapped_chrom	mapped_start	mapped_end	mapped_length	is_mapped	is_mapped_correctly	is_correct_orientation	is_correct_order	mapping_quality
chrX	18606515	18619641	chrX_9	13126	chrX	18606515	18619641	13126	True	True	True	True	60
chrX	18619641	18632861	chrX_10	13220	chrX	18619641	18632861	13220	True	True	True	True	60
chrX	18632861	18649120	chrX_11	16259	chrX	18632861	18649120	16259	True	True	True	True	60
chrX	18649120	18663257	chrX_12	14137	chrX	18649120	18663257	14137	True	True	True	True	60
chrX	18663257	18682964	chrX_13	19707	chrX	18663257	18682964	19707	True	True	True	True	60
chrX	18682964	18696236	chrX_14	13272	chrX	18682964	18696236	13272	True	True	True	True	60
chrX	18696236	18707852	chrX_15	11616	chrX	18696236	18707852	11616	True	True	True	True	60
chrX	18707852	18724933	chrX_16	17081	chrX	18707852	18724933	17081	True	True	True	True	60
chrX	18724933	18736948	chrX_17	12015	chrX	18724933	18736948	12015	True	True	True	True	60
chrX	18736948	18803208	chrX_18	66260	chrX	18736948	18803208	66260	True	True	True	True	60
chrX	18803208	18823584	chrX_19	20376	chrX	18803208	18823584	20376	True	True	True	True	60
chrX	18823584	18834043	chrX_20	10459	chrX	18823584	18834043	10459	True	True	True	True	60
chrX	18834043	18846803	chrX_21	12760	chrX	18834043	18846803	12760	True	True	True	True	60
chrX	18846803	18866485	chrX_22	19682	chrX	18846803	18866485	19682	True	True	True	True	60
chrX	18866485	18915645	chrX_23	49160	chrX	18866485	18915645	49160	True	True	True	True	60
chrX	18915645	18931918	chrX_24	16273	chrX	18915645	18931918	16273	True	True	True	True	60
chrX	18931918	18946383	chrX_25	14465	chrX	18931918	18946383	14465	True	True	True	True	60
chrX	18946383	18959721	chrX_26	13338	chrX	18946383	18959721	13338	True	True	True	True	60
chrX	18959721	18981965	chrX_27	22244	chrX	18959721	18981965	22244	True	True	True	True	60
chrX	18981965	18994107	chrX_28	12142	chrX	18981965	18994107	12142	True	True	True	True	60
chrX	18994107	19006122	chrX_29	12015	chrX	18994107	19006122	12015	True	True	True	True	60
chrX	19006122	19024534	chrX_30	18412	chrX	19006122	19024534	18412	True	True	True	True	60
chrX	19024534	19145412	chrX_31	120878	chrX	19024534	19145412	120878	True	True	True	True	60
chrX	19145412	19159013	chrX_32	13601	chrX	19145412	19159013	13601	True	True	True	True	60
chrX	19159013	19172886	chrX_33	13873	chrX	19159013	19172886	13873	True	True	True	True	60
chrX	19172886	19194710	chrX_34	21824	chrX	19172886	19194710	21824	True	True	True	True	60
chrX	19194710	19209513	chrX_35	14803	chrX	19194710	19209513	14803	True	True	True	True	60
chrX	19209513	19221534	chrX_36	12021	chrX	19209513	19221534	12021	True	True	True	True	60
chrX	19221534	19238650	chrX_37	17116	chrX	19221534	19238650	17116	True	True	True	True	60
chrX	19238650	19254244	chrX_38	15594	chrX	19238650	19254244	15594	True	True	True	True	60
chrX	19254244	19268264	chrX_39	14020	chrX	19254244	19268264	14020	True	True	True	True	60
chrX	19268264	19290657	chrX_40	22393	chrX	19268264	19290657	22393	True	True	True	True	60
chrX	19290657	19310513	chrX_41	19856	chrX	19290657	19310513	19856	True	True	True	True	60
chrX	19310513	19331015	chrX_42	20502	chrX	19310513	19331015	20502	True	True	True	True	60
chrX	19331015	19349023	chrX_43	18008	chrX	19331015	19349023	18008	True	True	True	True	60
chrX	19349023	19358432	chrX_44	9409	chrX	19349023	19358432	9409	True	True	True	True	60
chrX	19358432	19372945	chrX_45	14513	chrX	19358432	19372945	14513	True	True	True	True	60
chrX	19372945	19493926	chrX_46	120981	chrX	19372945	19493926	120981	True	True	True	True	60
chrX	19493926	19506450	chrX_47	12524	chrX	19493926	19506450	12524	True	True	True	True	60
chrX	19506450	19517184	chrX_48	10734	chrX	19506450	19517184	10734	True	True	True	True	60
chrX	19517184	19531683	chrX_49	14499	chrX	19517184	19531683	14499	True	True	True	True	60
chrX	19531683	19545649	chrX_50	13966	chrX	19531683	19545649	13966	True	True	True	True	60
chrX	19545649	19560332	chrX_51	14683	chrX	19545649	19560332	14683	True	True	True	True	60
chrX	19560332	19571370	chrX_52	11038	chrX	19560332	19571370	11038	True	True	True	True	60
chrX	19571370	19583218	chrX_53	11848	chrX	19571370	19583218	11848	True	True	True	True	60
chrX	19583218	21740050	chrX_54	2156832	chrX	19583218	21740050	2156832	True	True	True	True	60
chrX	21740050	21751218	chrX_55	11168	chrX	21740050	21751218	11168	True	True	True	True	60
chrX	21751218	21764493	chrX_56	13275	chrX	21751218	21764493	13275	True	True	True	True	60
chrX	21764493	21779082	chrX_57	14589	chrX	21764493	21779082	14589	True	True	True	True	60
chrX	21779082	21794354	chrX_58	15272	chrX	21779082	21794354	15272	True	True	True	True	60
chrX	21794354	21813689	chrX_59	19335	chrX	21794354	21813689	19335	True	True	True	True	60
chrX	21813689	21829729	chrX_60	16040	chrX	21813689	21829729	16040	True	True	True	True	60
chrX	21829729	21847849	chrX_61	18120	chrX	21829729	21847849	18120	True	True	True	True	60
chrX	21847849	21859540	chrX_62	11691	chrX	21847849	21859540	11691	True	True	True	True	60
chrX	21859540	21871611	chrX_63	12071	chrX	21859540	21871611	12071	True	True	True	True	60
chrX	21871611	21898378	chrX_64	26767	chrX	21871611	21898378	26767	True	True	True	True	60
chrX	21898378	21926287	chrX_65	27909	chrX	21898378	21926287	27909	True	True	True	True	60
chrX	21926287	21939160	chrX_66	12873	chrX	21926287	21939160	12873	True	True	True	True	60
chrX	21939160	21959084	chrX_67	19924	chrX	21939160	21959084	19924	True	True	True	True	60
chrX	21959084	21972704	chrX_68	13620	chrX	21959084	21972704	13620	True	True	True	True	60
chrX	21972704	21989696	chrX_69	16992	chrX	21972704	21989696	16992	True	True	True	True	60
chrX	21989696	22133234	chrX_70	143538	chrX	21989696	22133234	143538	True	True	True	True	60
chrX	22133234	22148376	chrX_71	15142	chrX	22133234	22148376	15142	True	True	True	True	60
chrX	22148376	22160391	chrX_72	12015	chrX	22148376	22160391	12015	True	True	True	True	60
chrX	22160391	22178309	chrX_73	17918	chrX	22160391	22178309	17918	True	True	True	True	60
chrX	22178309	22188864	chrX_74	10555	chrX	22178309	22188864	10555	True	True	True	True	60
chrX	22188864	22206060	chrX_75	17196	chrX	22188864	22206060	17196	True	True	True	True	60
chrX	22206060	22217191	chrX_76	11131	chrX	22206060	22217191	11131	True	True	True	True	60
chrX	22217191	22228767	chrX_77	11576	chrX	22217191	22228767	11576	True	True	True	True	60
chrX	22228767	22241623	chrX_78	12856	chrX	22228767	22241623	12856	True	True	True	True	60
chrX	22241623	22252472	chrX_79	10849	chrX	22241623	22252472	10849	True	True	True	True	60
chrX	22252472	22265714	chrX_80	13242	chrX	22252472	22265714	13242	True	True	True	True	60
chrX	22265714	22282646	chrX_81	16932	chrX	22265714	22282646	16932	True	True	True	True	60
chrX	22282646	22299318	chrX_82	16672	chrX	22282646	22299318	16672	True	True	True	True	60
chrX	22299318	22314685	chrX_83	15367	chrX	22299318	22314685	15367	True	True	True	True	60
chrX	22314685	22327457	chrX_84	12772	chrX	22314685	22327457	12772	True	True	True	True	60
chrX	22327457	22341272	chrX_85	13815	chrX	22327457	22341272	13815	True	True	True	True	60
chrX	22341272	22354387	chrX_86	13115	chrX	22341272	22354387	13115	True	True	True	True	60
chrX	22354387	22368570	chrX_87	14183	chrX	22354387	22368570	14183	True	True	True	True	60
chrX	22368570	22384201	chrX_88	15631	chrX	22368570	22384201	15631	True	True	True	True	60
chrX	22384201	22396263	chrX_89	12062	chrX	22384201	22396263	12062	True	True	True	True	60
chrX	22396263	22408257	chrX_90	11994	chrX	22396263	22408257	11994	True	True	True	True	60
chrX	22408257	22418681	chrX_91	10424	chrX	22408257	22418681	10424	True	True	True	True	60
chrX	22418681	22435093	chrX_92	16412	chrX	22418681	22435093	16412	True	True	True	True	60
chrX	22435093	22448159	chrX_93	13066	chrX	22435093	22448159	13066	True	True	True	True	60
chrX	22448159	22467608	chrX_94	19449	chrX	22448159	22467608	19449	True	True	True	True	60
chrX	22467608	22487544	chrX_95	19936	chrX	22467608	22487544	19936	True	True	True	True	60
chrX	22487544	22504388	chrX_96	16844	chrX	22487544	22504388	16844	True	True	True	True	60
chrX	22504388	22520565	chrX_97	16177	chrX	22504388	22520565	16177	True	True	True	True	60
chrX	22520565	22540640	chrX_98	20075	chrX	22520565	22540640	20075	True	True	True	True	60
chrX	22540640	25322640	chrX_99	2782000	chrX	22540640	25322640	2782000	True	True	True	True	60
chrX	25322640	25346285	chrX_100	23645	chrX	25322640	25346285	23645	True	True	True	True	60
chrX	25346285	25359096	chrX_101	12811	chrX	25346285	25359096	12811	True	True	True	True	60
chrX	25359096	25374564	chrX_102	15468	chrX	25359096	25374564	15468	True	True	True	True	60
chrX	25374564	25391114	chrX_103	16550	chrX	25374564	25391114	16550	True	True	True	True	60
chrX	25391114	25559157	chrX_104	168043	chrX	25391114	25559157	168043	True	True	True	True	60
chrX	25559157	25572001	chrX_105	12844	chrX	25559157	25572001	12844	True	True	True	True	60
chrX	25572001	25599727	chrX_106	27726	chrX	25572001	25599727	27726	True	True	True	True	60
chrX	25599727	25620872	chrX_107	21145	chrX	25599727	25620872	21145	True	True	True	True	60
chrX	25620872	25635267	chrX_108	14395	chrX	25620872	25635267	14395	True	True	True	True	60
chrX	25635267	25651492	chrX_109	16225	chrX	25635267	25651492	16225	True	True	True	True	60
chrX	25651492	25667125	chrX_110	15633	chrX	25651492	25667125	15633	True	True	True	True	60
chrX	25667125	25692691	chrX_111	25566	chrX	25667125	25692691	25566	True	True	True	True	60
chrX	25692691	25709521	chrX_112	16830	chrX	25692691	25709521	16830	True	True	True	True	60
chrX	25709521	25730040	chrX_113	20519	chrX	25709521	25730040	20519	True	True	True	True	60
chrX	25730040	25752099	chrX_114	22059	chrX	25730040	25752099	22059	True	True	True	True	60
chrX	25752099	25765517	chrX_115	13418	chrX	25752099	25765517	13418	True	True	True	True	60
chrX	25765517	25777810	chrX_116	12293	chrX	25765517	25777810	12293	True	True	True	True	60
chrX	25777810	25796465	chrX_117	18655	chrX	25777810	25796465	18655	True	True	True	True	60
chrX	25796465	40015990	chrX_118	14219525	chrX	25796465	40015990	14219525	True	True	True	True	60
chrX	40015990	40040616	chrX_119	24626	chrX	40015990	40040616	24626	True	True	True	True	60
chrX	40040616	40054239	chrX_120	13623	chrX	40040616	40054239	13623	True	True	True	True	60
chrX	40054239	40098262	chrX_121	44023	chrX	40054239	40098262	44023	True	True	True	True	60
chrX	40098262	40112865	chrX_122	14603	chrX	40098262	40112865	14603	True	True	True	True	60
chrX	40112865	40123992	chrX_123	11127	chrX	40112865	40123992	11127	True	True	True	True	60
chrX	40123992	40143084	chrX_124	19092	chrX	40123992	40143084	19092	True	True	True	True	60
chrX	40143084	40158103	chrX_125	15019	chrX	40143084	40158103	15019	True	True	True	True	60
chrX	40158103	40171764	chrX_126	13661	chrX	40158103	40171764	13661	True	True	True	True	60
chrX	40171764	40182746	chrX_127	10982	chrX	40171764	40182746	10982	True	True	True	True	60
chrX	40182746	40311277	chrX_128	128531	chrX	40182746	40311277	128531	True	True	True	True	60
chrX	40311277	40322597	chrX_129	11320	chrX	40311277	40322597	11320	True	True	True	True	60
chrX	40322597	40333398	chrX_130	10801	chrX	40322597	40333398	10801	True	True	True	True	60
chrX	40333398	40349046	chrX_131	15648	chrX	40333398	40349046	15648	True	True	True	True	60
chrX	40349046	40455367	chrX_132	106321	chrX	40349046	40455367	106321	True	True	True	True	60
chrX	40455367	40467987	chrX_133	12620	chrX	40455367	40467987	12620	True	True	True	True	60
chrX	40467987	40485145	chrX_134	17158	chrX	40467987	40485145	17158	True	True	True	True	60
chrX	40485145	40498349	chrX_135	13204	chrX	40485145	40498349	13204	True	True	True	True	60
chrX	40498349	40512272	chrX_136	13923	chrX	40498349	40512272	13923	True	True	True	True	60
chrX	40512272	40537035	chrX_137	24763	chrX	40512272	40537035	24763	True	True	True	True	60
chrX	40537035	40557630	chrX_138	20595	chrX	40537035	40557630	20595	True	True	True	True	60
chrX	40557630	40569565	chrX_139	11935	chrX	40557630	40569565	11935	True	True	True	True	60
chrX	40569565	40580598	chrX_140	11033	chrX	40569565	40580598	11033	True	True	True	True	60
chrX	40580598	40592801	chrX_141	12203	chrX	40580598	40592801	12203	True	True	True	True	60
chrX	40592801	40607914	chrX_142	15113	chrX	40592801	40607914	15113	True	True	True	True	60
chrX	40607914	40632404	chrX_143	24490	chrX	40607914	40632404	24490	True	True	True	True	60
chrX	40632404	40645854	chrX_144	13450	chrX	40632404	40645854	13450	True	True	True	True	60
chrX	40645854	40656941	chrX_145	11087	chrX	40645854	40656941	11087	True	True	True	True	60
chrX	40656941	40731281	chrX_146	74340	chrX	40656941	40731281	74340	True	True	True	True	60
chrX	40731281	40742584	chrX_147	11303	chrX	40731281	40742584	11303	True	True	True	True	60
chrX	40742584	40756375	chrX_148	13791	chrX	40742584	40756375	13791	True	True	True	True	60
chrX	40756375	40822545	chrX_149	66170	chrX	40756375	40822545	66170	True	True	True	True	60
chrX	40822545	40841476	chrX_150	18931	chrX	40822545	40841476	18931	True	True	True	True	60
chrX	40841476	40853687	chrX_151	12211	chrX	40841476	40853687	12211	True	True	True	True	60
chrX	40853687	40864007	chrX_152	10320	chrX	40853687	40864007	10320	True	True	True	True	60
chrX	40864007	40878244	chrX_153	14237	chrX	40864007	40878244	14237	True	True	True	True	60
chrX	40878244	40904526	chrX_154	26282	chrX	40878244	40904526	26282	True	True	True	True	60
chrX	40904526	40920718	chrX_155	16192	chrX	40904526	40920718	16192	True	True	True	True	60
chrX	40920718	41031396	chrX_156	110678	chrX	40920718	41031396	110678	True	True	True	True	60
chrX	41031396	41042247	chrX_157	10851	chrX	41031396	41042247	10851	True	True	True	True	60
chrX	41042247	41054997	chrX_158	12750	chrX	41042247	41054997	12750	True	True	True	True	60
chrX	41054997	41069936	chrX_159	14939	chrX	41054997	41069936	14939	True	True	True	True	60
chrX	41069936	41083196	chrX_160	13260	chrX	41069936	41083196	13260	True	True	True	True	60
chrX	41083196	41100564	chrX_161	17368	chrX	41083196	41100564	17368	True	True	True	True	60
chrX	41100564	41117106	chrX_162	16542	chrX	41100564	41117106	16542	True	True	True	True	60
chrX	41117106	41162854	chrX_163	45748	chrX	41117106	41162854	45748	True	True	True	True	60
chrX	41162854	41175443	chrX_164	12589	chrX	41162854	41175443	12589	True	True	True	True	60
chrX	41175443	41189621	chrX_165	14178	chrX	41175443	41189621	14178	True	True	True	True	60
chrX	41189621	41202298	chrX_166	12677	chrX	41189621	41202298	12677	True	True	True	True	60
chrX	41202298	41214161	chrX_167	11863	chrX	41202298	41214161	11863	True	True	True	True	60
chrX	41214161	41234291	chrX_168	20130	chrX	41214161	41234291	20130	True	True	True	True	60
chrX	41234291	41269469	chrX_169	35178	chrX	41234291	41269469	35178	True	True	True	True	60
chrX	41269469	41284017	chrX_170	14548	chrX	41269469	41284017	14548	True	True	True	True	60
chrX	41284017	41297841	chrX_171	13824	chrX	41284017	41297841	13824	True	True	True	True	60
chrX	41297841	41311075	chrX_172	13234	chrX	41297841	41311075	13234	True	True	True	True	60
chrX	41311075	41324232	chrX_173	13157	chrX	41311075	41324232	13157	True	True	True	True	60
chrX	41324232	41339006	chrX_174	14774	chrX	41324232	41339006	14774	True	True	True	True	60
chrX	41339006	41352638	chrX_175	13632	chrX	41339006	41352638	13632	True	True	True	True	60
chrX	41352638	41367916	chrX_176	15278	chrX	41352638	41367916	15278	True	True	True	True	60
chrX	41367916	41388713	chrX_177	20797	chrX	41367916	41388713	20797	True	True	True	True	60
chrX	41388713	41452267	chrX_178	63554	chrX	41388713	41452267	63554	True	True	True	True	60
chrX	41452267	41466649	chrX_179	14382	chrX	41452267	41466649	14382	True	True	True	True	60
chrX	41466649	41481423	chrX_180	14774	chrX	41466649	41481423	14774	True	True	True	True	60
chrX	41481423	41506064	chrX_181	24641	chrX	41481423	41506064	24641	True	True	True	True	60
chrX	41506064	41524588	chrX_182	18524	chrX	41506064	41524588	18524	True	True	True	True	60
chrX	41524588	41543864	chrX_183	19276	chrX	41524588	41543864	19276	True	True	True	True	60
chrX	41543864	41561478	chrX_184	17614	chrX	41543864	41561478	17614	True	True	True	True	60
chrX	41561478	41572813	chrX_185	11335	chrX	41561478	41572813	11335	True	True	True	True	60
chrX	41572813	41585838	chrX_186	13025	chrX	41572813	41585838	13025	True	True	True	True	60
chrX	41585838	41596778	chrX_187	10940	chrX	41585838	41596778	10940	True	True	True	True	60
chrX	41596778	41616302	chrX_188	19524	chrX	41596778	41616302	19524	True	True	True	True	60
chrX	41616302	41627596	chrX_189	11294	chrX	41616302	41627596	11294	True	True	True	True	60
chrX	41627596	41639383	chrX_190	11787	chrX	41627596	41639383	11787	True	True	True	True	60
chrX	41639383	41653924	chrX_191	14541	chrX	41639383	41653924	14541	True	True	True	True	60
chrX	41653924	41673606	chrX_192	19682	chrX	41653924	41673606	19682	True	True	True	True	60
chrX	41673606	41714202	chrX_193	40596	chrX	41673606	41714202	40596	True	True	True	True	60
chrX	41714202	41725961	chrX_194	11759	chrX	41714202	41725961	11759	True	True	True	True	60
chrX	41725961	41749980	chrX_195	24019	chrX	41725961	41749980	24019	True	True	True	True	60
chrX	41749980	41762606	chrX_196	12626	chrX	41749980	41762606	12626	True	True	True	True	60
chrX	41762606	41776597	chrX_197	13991	chrX	41762606	41776597	13991	True	True	True	True	60
chrX	41776597	41794892	chrX_198	18295	chrX	41776597	41794892	18295	True	True	True	True	60
chrX	41794892	41807121	chrX_199	12229	chrX	41794892	41807121	12229	True	True	True	True	60
chrX	41807121	41829813	chrX_200	22692	chrX	41807121	41829813	22692	True	True	True	True	60
chrX	41829813	41841064	chrX_201	11251	chrX	41829813	41841064	11251	True	True	True	True	60
chrX	41841064	41854409	chrX_202	13345	chrX	41841064	41854409	13345	True	True	True	True	60
chrX	41854409	41869512	chrX_203	15103	chrX	41854409	41869512	15103	True	True	True	True	60
chrX	41869512	41889081	chrX_204	19569	chrX	41869512	41889081	19569	True	True	True	True	60
chrX	41889081	41903111	chrX_205	14030	chrX	41889081	41903111	14030	True	True	True	True	60
chrX	41903111	41925181	chrX_206	22070	chrX	41903111	41925181	22070	True	True	True	True	60
chrX	41925181	41934841	chrX_207	9660	chrX	41925181	41934841	9660	True	True	True	True	60
chrX	41934841	41951244	chrX_208	16403	chrX	41934841	41951244	16403	True	True	True	True	60
